아이디,고을_한글,고을_한자,레벨,도,고을,한자,계수관id,계수관,호,구,번상군,유방군,수군,군정,侍衛軍,營鎭屬軍,鎭屬防牌,守城軍,守護軍,巡綽牌,烟臺軍,烽火軍,營屬軍,營鎭軍,翼屬軍,鎭屬軍,正軍,步軍,營軍,甲士,翼軍,鎭軍,防牌,馬軍,長番水軍,騎船軍,船軍,진군중_방패군,부령_갑사정군_원문합계,추정배분여부,추정배분근거,한자短,도短,admid_group,lon,lat,면적km2,한양거리km
wda_40011001_002,함길도 / 함흥부 / 북청도호부,咸吉道 / 咸興府 / 北靑都護府,5.0,함길도,북청도호부,北靑都護府,wda_40011001,함흥부,1539,4459,0,542,67,609,0,0,0,33,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,,北靑,함경,함경_북청,128.19293277981365,40.43192089668181,3916.74629034102,335.2834476631014
wda_40011002,함길도 / 영흥대도호부,咸吉道 / 永興大都護府,4.0,함길도,영흥대도호부,永興大都護府,wda_40011002,영흥대도호부,2191,8524,0,704,121,825,0,0,0,64,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,,永興,함경,함경_영흥,127.02693131551165,39.60040801552047,2549.1182314269245,224.99757296149204
wda_40011002_001,함길도 / 영흥대도호부 / 고원군,咸吉道 / 永興大都護府 / 高原郡,5.0,함길도,고원군,高原郡,wda_40011002,영흥대도호부,635,1178,0,186,81,267,0,0,0,10,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,,高原,함경,함경_고원,127.042082377803,39.396786307551416,742.3182633779943,202.5222005191937
wda_40011002_002,함길도 / 영흥대도호부 / 문천군,咸吉道 / 永興大都護府 / 文川郡,5.0,함길도,문천군,文川郡,wda_40011002,영흥대도호부,450,953,0,83,62,145,0,0,0,9,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,,文川,함경,함경_문천,127.18260093974185,39.27587858714664,529.5896839313209,189.97265109921983
wda_40011002_003,함길도 / 영흥대도호부 / 예원군,咸吉道 / 永興大都護府 / 預原郡,5.0,함길도,예원군,預原郡,wda_40011002,영흥대도호부,494,2698,0,80,80,160,0,0,0,9,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,,預原,함경,함경_예원,127.4157901901741,39.63555442427811,212.6245465874672,232.22589789913212
wda_40011003,함길도 / 안변도호부,咸吉道 / 安邊都護府,4.0,함길도,안변도호부,安邊都護府,wda_40011003,안변도호부,1030,3997,0,308,150,458,0,0,0,49,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,,安邊,함경,함경_안변,127.33297751038822,38.977188252195965,1697.1052303686738,159.30004733760103
wda_40011003_001,함길도 / 안변도호부 / 의천군,咸吉道 / 安邊都護府 / 宜川郡,5.0,함길도,의천군,宜川郡,wda_40011003,안변도호부,303,850,0,75,80,155,0,0,0,5,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,,宜川,함경,함경_덕원,127.35509176768493,39.14928201042485,243.42802685126665,178.3505104710265
wda_40011003_002,함길도 / 안변도호부 / 용진현,咸吉道 / 安邊都護府 / 龍津縣,5.0,함길도,용진현,龍津縣,wda_40011003,안변도호부,187,882,0,52,58,110,0,0,0,21,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,,龍津,함경,함경_용진,127.36460882185423,39.32041837708445,175.7588952705264,197.10878271195213
wda_40011004,함길도 / 길주목,咸吉道 / 吉州牧,4.0,함길도,길주목,吉州牧,wda_40011004,길주목,1673,14819,0,557,0,557,0,0,0,50,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,吉州,함경,함경_길주,129.26894562769323,41.0048254022092,4085.658229105175,432.6568753779835
wda_40011004_002,함길도 / 길주목 / 단천군,咸吉道 / 吉州牧 / 端川郡,5.0,함길도,단천군,端川郡,wda_40011004,길주목,832,2731,0,344,0,344,0,0,0,24,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,端川,함경,함경_단천,128.71576765719078,40.72100217741885,4459.518076978624,382.3944531533036
wda_40011004_003,함길도 / 길주목 / 갑산군,咸吉道 / 吉州牧 / 甲山郡,5.0,함길도,갑산군,甲山郡,wda_40011004,길주목,356,891,0,266,0,266,0,0,0,9,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,甲山,함경,함경_갑산,128.24604285291434,41.20112273216293,6235.4090718925,417.8827458543551
wda_40011004_004,함길도 / 길주목 / 경성군,咸吉道 / 吉州牧 / 鏡城郡,5.0,함길도,경성군,鏡城郡,wda_40011004,길주목,409,9031,0,370,0,370,0,0,0,71,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,鏡城,함경,함경_경성,129.20549461692335,41.776639614856855,12262.882453810424,507.0020459553662
wda_40011005,함길도 / 경원도호부,咸吉道 / 慶源都護府,4.0,함길도,경원도호부,慶源都護府,wda_40011005,경원도호부,1162,5271,0,762,0,762,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,133,0,0,0,0,0,0,0,0,0,0,,慶源,함경,함경_경원,130.208147607662,42.651626168282085,912.4303385652602,633.1689916003339
wda_40011006,함길도 / 회령도호부,咸吉道 / 會寧都護府,4.0,함길도,회령도호부,會寧都護府,wda_40011006,회령도호부,624,2157,0,720,0,720,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,25,0,0,0,0,0,0,0,0,0,0,,會寧,함경,함경_회령,129.82967664282202,42.32245744288474,1611.8635286949575,585.3348677903964
wda_40011007,함길도 / 종성도호부,咸吉道 / 鍾城都護府,4.0,함길도,종성도호부,鍾城都護府,wda_40011007,종성도호부,900,21815,0,736,0,736,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,12,0,0,0,0,0,0,0,0,0,0,,鍾城,함경,함경_종성,130.01027624208766,42.51913039592355,1443.5934107862413,612.0349256016489
wda_40011008,함길도 / 온성도호부,咸吉道 / 穩城都護府,4.0,함길도,온성도호부,穩城都護府,wda_40011008,온성도호부,800,3637,0,711,0,711,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,25,0,0,0,0,0,0,0,0,0,0,,穩城,함경,함경_온성,130.07210232040322,42.70603727931264,757.4013584069908,633.0285548390792
wda_40011009,함길도 / 경흥도호부,咸吉道 / 慶興都護府,4.0,함길도,경흥도호부,慶興都護府,wda_40011009,경흥도호부,402,5058,0,312,90,402,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,90,0,0,0,,慶興,함경,함경_경흥,130.45810991424145,42.437130088338,769.4878168180585,623.2167462064987
wda_40011010,함길도 / 부령도호부,咸吉道 / 富寧都護府,4.0,함길도,부령도호부,富寧都護府,wda_40011010,부령도호부,262,2294,0,262,0,262,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,17,0,0,0,0,0,0,0,0,262,1,부령 제외 함길도 인원 가중 구성비: 甲士 214/(甲士+正軍 3260)=0.065644,富寧,함경,함경_부령,129.09875480919706,41.88801209476648,8465.978258028626,514.6881219326768
wda_40011011,함길도 / 삼수군,咸吉道 / 三水郡,4.0,함길도,삼수군,三水郡,wda_40011011,삼수군,113,348,0,113,0,113,0,0,0,46,0,0,6,0,0,0,0,0,0,0,0,19,42,0,0,0,0,0,0,0,0,0,,三水,함경,함경_삼수,127.43781832691228,40.84548005076253,8190.024543542415,364.99233471999287
wda_40008001,황해도 / 황주목,黃海道 / 黃州牧,4.0,황해도,황주목,黃州牧,wda_40008001,황주목,2034,5291,273,101,262,636,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,262,0,0,0,,黃州,황해,황해_황주,125.8059884861899,38.692271325763535,899.0689483210444,163.19106954240323
wda_40008001_001,황해도 / 황주목 / 서흥도호부,黃海道 / 黃州牧 / 瑞興都護府,5.0,황해도,서흥도호부,瑞興都護府,wda_40008001,황주목,1446,4337,214,179,140,533,214,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,,瑞興,황해,황해_서흥,126.1614212110449,38.517096930800015,940.6767451949418,128.27719173999293
wda_40008001_002,황해도 / 황주목 / 봉산군,黃海道 / 黃州牧 / 鳳山郡,5.0,황해도,봉산군,鳳山郡,wda_40008001,황주목,1564,6200,237,210,188,635,237,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,,鳳山,황해,황해_봉산,125.87647896835288,38.4423910476675,883.9645694717765,138.61495997645747
wda_40008001_003,황해도 / 황주목 / 안악군,黃海道 / 黃州牧 / 安岳郡,5.0,황해도,안악군,安岳郡,wda_40008001,황주목,991,3703,30,82,319,431,30,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,,安岳,황해,황해_안악,125.4888815493784,38.57910359389237,594.3143667168915,174.67223374162887
wda_40008001_004,황해도 / 황주목 / 수안군,黃海道 / 黃州牧 / 遂安郡,5.0,황해도,수안군,遂安郡,wda_40008001,황주목,1085,3786,206,70,160,436,206,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,,遂安,황해,황해_수안,126.33855301022932,38.78161914899183,1256.0420031957328,146.19744000406516
wda_40008001_005,황해도 / 황주목 / 곡산군,黃海道 / 黃州牧 / 谷山郡,5.0,황해도,곡산군,谷山郡,wda_40008001,황주목,816,2828,155,96,119,370,155,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,,谷山,황해,황해_곡산,126.73283969890872,38.916990536142855,1916.9211008101704,150.99411987599245
wda_40008001_006,황해도 / 황주목 / 신은현,黃海道 / 黃州牧 / 新恩縣,5.0,황해도,신은현,新恩縣,wda_40008001,황주목,808,3189,136,64,110,310,136,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,,新恩,황해,황해_신계,126.5560286285314,38.54162049733988,788.4429538436234,114.3463305925079
wda_40008002,황해도 / 해주목,黃海道 / 海州牧,4.0,황해도,해주목,海州牧,wda_40008002,해주목,1926,6814,63,390,450,903,63,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,,海州,황해,황해_해주,125.59611867637656,38.05423139790641,1832.6689702160656,135.57406501966693
wda_40008002_001,황해도 / 해주목 / 재령군,黃海道 / 海州牧 / 載寧郡,5.0,황해도,재령군,載寧郡,wda_40008002,해주목,1293,3885,173,169,200,542,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,200,0,0,0,,載寧,황해,황해_재령,125.73608926443865,38.28884030265607,758.7750104367733,137.3965595259872
wda_40008002_002,황해도 / 해주목 / 옹진현,黃海道 / 海州牧 / 甕津縣,5.0,황해도,옹진현,甕津縣,wda_40008002,해주목,327,985,0,96,54,150,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,,瓮津,황해,황해_옹진,125.20274343720854,37.90633866121632,363.5836720690131,164.16084417248965
wda_40008002_003,황해도 / 해주목 / 장연현,黃海道 / 海州牧 / 長淵縣,5.0,황해도,장연현,長淵縣,wda_40008002,해주목,964,2104,10,184,209,403,10,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,,長淵,황해,황해_장연,125.0061359319115,38.17347814050287,1089.6393716596067,189.78055397467003
wda_40008002_004,황해도 / 해주목 / 강령현,黃海道 / 海州牧 / 康翎縣,5.0,황해도,강령현,康翎縣,wda_40008002,해주목,389,1068,0,65,36,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,36,0,0,0,,康翎,황해,황해_강령,125.48426282187894,37.8338524748436,383.57298151031137,137.65943428916776
wda_40008002_005,황해도 / 해주목 / 신천현,黃海道 / 海州牧 / 信川縣,5.0,황해도,신천현,信川縣,wda_40008002,해주목,936,3081,22,110,289,421,22,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,,信川,황해,황해_신천,125.53330535490372,38.33570430634412,349.7167700789869,155.39781610844616
wda_40008003,황해도 / 연안도호부,黃海道 / 延安都護府,4.0,황해도,연안도호부,延安都護府,wda_40008003,연안도호부,1583,3718,65,131,242,438,65,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,,延安,황해,황해_연안,126.13704225614153,37.903322411936976,356.4865049980581,84.34216171094157
wda_40008003_001,황해도 / 연안도호부 / 평산도호부,黃海道 / 延安都護府 / 平山都護府,5.0,황해도,평산도호부,平山都護府,wda_40008003,연안도호부,2130,6323,290,144,206,640,290,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,,平山,황해,황해_평산,126.20654363395326,38.225682619335984,1517.3779425509274,100.6745405862613
wda_40008003_002,황해도 / 연안도호부 / 배천군,黃海道 / 延安都護府 / 白川郡,5.0,황해도,배천군,白川郡,wda_40008003,연안도호부,996,3167,73,77,174,324,73,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,,白川,황해,황해_배천,126.28162191099476,37.98999263795982,420.6110317148268,78.23004148565448
wda_40008003_003,황해도 / 연안도호부 / 우봉현,黃海道 / 延安都護府 / 牛峯縣,5.0,황해도,우봉현,牛峯縣,wda_40008003,연안도호부,778,2180,117,45,113,275,117,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,,牛峯,황해,황해_우봉,126.61807956025795,38.22073738680625,753.6366264931858,79.28540626723932
wda_40008003_004,황해도 / 연안도호부 / 토산현,黃海道 / 延安都護府 / 兎山縣,5.0,황해도,토산현,兎山縣,wda_40008003,연안도호부,376,1186,83,52,49,184,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,49,0,0,0,,兎山,황해,황해_토산,126.76511943597954,38.32868440725622,327.84138640388846,86.46493769784797
wda_40008003_005,황해도 / 연안도호부 / 강음현,黃海道 / 延安都護府 / 江陰縣,5.0,황해도,강음현,江陰縣,wda_40008003,연안도호부,374,964,13,12,42,67,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,,江陰,황해,황해_강음,126.38534406267232,38.11220794191327,222.18522661179304,80.54161602877586
wda_40008004,황해도 / 풍천군,黃海道 / 豐川郡,4.0,황해도,풍천군,豐川郡,wda_40008004,풍천군,339,992,0,74,40,114,0,0,0,0,0,0,0,7,0,67,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,,豊川,황해,황해_풍천,125.0054898661366,38.44488204688265,388.3822581246495,202.4094358991304
wda_40008004_001,황해도 / 풍천군 / 문화현,黃海道 / 豐川郡 / 文化縣,5.0,황해도,문화현,文化縣,wda_40008004,풍천군,950,2136,15,129,181,325,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,181,0,0,0,,文化,황해,황해_문화,125.33360312380589,38.41916409752902,397.0075452625752,175.512913465838
wda_40008004_002,황해도 / 풍천군 / 송화현·청송현,黃海道 / 豐川郡 / 松禾縣·靑松縣,5.0,황해도,송화현·청송현,松禾縣·靑松縣,wda_40008004,풍천군,685,1945,11,122,207,340,11,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,,松禾縣·靑松,황해,황해_송화,125.25791139702444,38.30196581255101,432.6022280901671,174.90553957880533
wda_40008004_003,황해도 / 풍천군 / 은율현,黃海道 / 豐川郡 / 殷栗縣,5.0,황해도,은율현,殷栗縣,wda_40008004,풍천군,392,1143,5,36,106,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,106,0,0,0,,殷栗,황해,황해_은율,125.17499854162054,38.50522180590667,226.6682031452656,192.67302615632065
wda_40008004_004,황해도 / 풍천군 / 장련현·장명진,黃海道 / 豐川郡 / 長連縣·長命鎭,5.0,황해도,장련현·장명진,長連縣·長命鎭,wda_40008004,풍천군,330,874,3,31,93,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,93,0,0,0,,長連縣·長命鎭,황해,황해_장련,125.24758639293488,38.599586515883566,211.01529565081,193.183715584654
